,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Course Grade Distribution - Summer 2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Summer 2022 Courses Offered at Purdue - West Lafayette having more than 10 Students,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Run Date: Sep 16, 2022",,,,,,,,,,,,,,,,,,,,,,,,,,,,
EM Analysis and Reporting,,,,Page Number: 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,A,A-,A+,AU,B,B-,B+,C,C-,C+,D,D-,D+,E,F,I,N,P,PI,S,SI,U,W,WF
Subject,Subject Desc,Course Number,Title,Academic Period,Academic Period Desc,Section,CRN,Instructor,% of Total,% of Total,% of Total,% of Total,% of Total,% of Total,% of Total,% of Total,% of Total,% of Total,% of Total,% of Total,% of Total,% of Total,% of Total,% of Total,% of Total,% of Total,% of Total,% of Total,% of Total,% of Total,% of Total,% of Total
,,43700,Macronutrient Metab,202230,Summer 2022,002,24220,"Cross, Tzu Wen L.",20.7%,17.2%,6.9%,,10.3%,3.4%,31.0%,3.4%,,3.4%,,,3.4%,,,,,,,,,,,
OBHR,OBHR-Orgnztnl Bhvr &Hum Resrce,33000,Intro To Org Behavior,202230,Summer 2022,Y01,25778,"Ying, Jonathan G.",27.7%,10.8%,3.1%,,27.7%,1.5%,15.4%,4.6%,1.5%,,1.5%,,1.5%,,,,,,,,,,4.6%,
OLS,OLS-Organiz Ldrshp&Supervision,38600,Ldrshp For Org Change & Innov,202230,Summer 2022,010,31808,"Hutcheson, John S.",64.0%,,,,32.0%,,,,,,4.0%,,,,,,,,,,,,,
,,47700,Conflict Management,202230,Summer 2022,001,29519,"Samson, William A.",16.7%,5.6%,55.6%,,,,5.6%,,,,,,,,16.7%,,,,,,,,,
PES,PES-Physical Education Skills,11100,Lifetime Fitness,202230,Summer 2022,008,11878,"Pritt, Tyler D.",75.9%,,,,3.4%,,6.9%,6.9%,,3.4%,,,,,,,,,,,,,3.4%,
,,11600,"Tennis, Beginner",202230,Summer 2022,003,11453,"Braden, Joseph M.",,,81.8%,,,,,,,,,,,,,,,,,,,,18.2%,
PHIL,PHIL-Philosophy,11000,Big Questions: Intro To Phil,202230,Summer 2022,001,10653,"Azizi, Ali",21.1%,5.3%,10.5%,,26.3%,15.8%,10.5%,10.5%,,,,,,,,,,,,,,,,
,,,,,,002,10322,"Cordry, Duncan R.",16.7%,27.8%,11.1%,,16.7%,,22.2%,,,,,,,,5.6%,,,,,,,,,
,,11005,Intro Phil Through Video Games,202230,Summer 2022,001,32053,"Resto Quinones, Jashiel E.",7.1%,42.9%,,,7.1%,7.1%,21.4%,,,,,,,,14.3%,,,,,,,,,
,,11100,Introduction To Ethics,202230,Summer 2022,004,22015,"Brown, Mary E.",48.6%,,37.1%,,11.4%,2.9%,,,,,,,,,,,,,,,,,,
,,11400,Global Moral Issues,202230,Summer 2022,001,24118,"Knuckles, Abigail F.",21.1%,13.2%,18.4%,,13.2%,5.3%,13.2%,,,7.9%,,,,,7.9%,,,,,,,,,
,,15000,Principles Of Logic,202230,Summer 2022,001,10682,"Yang, Chen",10.0%,,25.0%,,25.0%,,10.0%,,,10.0%,,,,,10.0%,,,,,,,,10.0%,
,,27000,Biomed Ethics,202230,Summer 2022,001,10443,"Vrabely, Alex T.",44.4%,14.8%,29.6%,,5.6%,1.9%,,1.9%,,,,,,,,,,,,,,,1.9%,
,,29000,Environmental Ethics,202230,Summer 2022,001,10323,"Elmore, Benjamin A.",21.4%,21.4%,28.6%,,7.1%,,,7.1%,,,,,7.1%,,,,,,,,,,7.1%,
PHRM,PHRM-Pharmacy,84200,Community Pharmacy IPPE,202230,Summer 2022,001,31618,"Shepler, Brian M.",,,,,,,,,,,,,,,,,,100.0%,,,,,,
,,,,,,002,31635,"Shepler, Brian M.",,,,,,,,,,,,,,,,,,100.0%,,,,,,
,,,,,,003,31636,"Shepler, Brian M.",,,,,,,,,,,,,,,,,,100.0%,,,,,,
,,86200,Institutional Pharmacy IPPE,202230,Summer 2022,001,29744,"Shepler, Brian M.",,,,,,,,,,,,,,,,,,100.0%,,,,,,
,,,,,,002,31637,"Shepler, Brian M.",,,,,,,,,,,,,,,,,,100.0%,,,,,,
,,,,,,003,31638,"Shepler, Brian M.",,,,,,,,,,,,,,,,,,100.0%,,,,,,
,,87400,Interprofessional Education V,202230,Summer 2022,001,31639,"Weber, Zachary A.",,,,,,,,,,,,,,,,,,94.4%,5.6%,,,,,
,,,,,,002,31640,"Weber, Zachary A.",,,,,,,,,,,,,,,,,,100.0%,,,,,,
,,,,,,003,31641,"Weber, Zachary A.",,,,,,,,,,,,,,,,,,100.0%,,,,,,
,,88000,Adv Pharm Practice Exp,202230,Summer 2022,001,20853,"Shepler, Brian M.",,,,,,,,,,,,,,,,,,100.0%,,,,,,
,,,,,,002,20854,"Shepler, Brian M.",,,,,,,,,,,,,,,,,,100.0%,,,,,,
,,,,,,010,11800,"Shepler, Brian M.",,,,,,,,,,,,,,,,,,100.0%,,,,,,
PHYS,PHYS-Physics,17200,Modern Mechanics,202230,Summer 2022,009,10471,"Rebello, Nobel S.",11.8%,10.8%,2.9%,,10.8%,9.8%,11.8%,6.9%,5.9%,7.8%,1.0%,1.0%,2.9%,,4.9%,2.0%,,,,,,,9.8%,
,,22000,Gen Physics,202230,Summer 2022,007,31826,"Devabathini, Pavani",9.2%,5.2%,9.2%,,8.7%,9.8%,9.2%,10.4%,7.5%,7.5%,2.9%,1.7%,5.8%,,7.5%,,0.6%,1.7%,,,,,2.9%,
,,22100,Gen Physics,202230,Summer 2022,006,31827,"Konakanchi, Shiva Teja",6.6%,9.8%,14.8%,,9.8%,11.5%,9.8%,4.9%,3.3%,8.2%,6.6%,1.6%,4.9%,,1.6%,1.6%,,1.6%,,,,,3.3%,
,,24100,Electricity Optics,202230,Summer 2022,001,31742,"Newton, Jared R.",31.4%,18.2%,11.7%,,11.7%,4.4%,15.9%,1.7%,0.4%,2.5%,0.2%,,0.6%,,0.8%,,,,,,,,0.6%,
,,27200,E&M Interactions,202230,Summer 2022,005,31828,"Bowyer, Ian A.",15.3%,21.4%,22.1%,,6.9%,6.9%,6.9%,0.8%,,6.9%,0.8%,,2.3%,,5.3%,,,,,,,,3.8%,0.8%
POL,POL-Political Science,10100,American Government,202230,Summer 2022,010,31376,"Davis, Erik J.",33.3%,22.2%,22.2%,,5.6%,,5.6%,,,5.6%,,,5.6%,,,,,,,,,,,
,,,,,,011,31377,"Mukherjee, Mitushi",70.4%,14.8%,,,3.7%,7.4%,,,,,,,,,3.7%,,,,,,,,,
,,12000,Intr Pub Pol-Pub Admin,202230,Summer 2022,Y01,24425,"Karageorge, Kaleigh A.",54.2%,,20.8%,,8.3%,,8.3%,,,4.2%,,,,,4.2%,,,,,,,,,
,,13000,Intro To Int Reltns,202230,Summer 2022,Y01,24008,"Ellis, Matthew K.",33.3%,8.3%,,,16.7%,16.7%,,,,8.3%,,,,,8.3%,,,8.3%,,,,,,
,,,,,,Y02,24009,"Sistek, Hanna",13.3%,6.7%,,,20.0%,13.3%,6.7%,,,6.7%,6.7%,,6.7%,,6.7%,,,,,,,,13.3%,
,,14100,Govts Of The World,202230,Summer 2022,Y01,22467,"Megson, John W.",9.1%,18.2%,18.2%,,9.1%,,36.4%,9.1%,,,,,,,,,,,,,,,,
,,22200,Wom Pol And Publ Pol,202230,Summer 2022,Y01,22463,"Lusvardi, Amber N.",40.0%,13.3%,26.7%,,,,6.7%,6.7%,,,,,,,6.7%,,,,,,,,,
,,22300,Intr Environmental Pol,202230,Summer 2022,001,28413,"Young, Kayla M.",60.6%,15.2%,9.1%,,3.0%,3.0%,6.1%,,,,,,,,,3.0%,,,,,,,,
,,,,,,002,31390,"Kurtz, Reed M.",21.4%,28.6%,,,,14.3%,14.3%,,7.1%,,,,,,7.1%,,,,,,,,7.1%,
,,,,,,Y02,22468,"Bernard, Mazie M.",23.1%,,38.5%,,7.7%,7.7%,7.7%,,,15.4%,,,,,,,,,,,,,,
,,23100,Intro U S For Policy,202230,Summer 2022,001,31621,"Wilhelm, Alexander T.",25.0%,16.7%,25.0%,,,16.7%,16.7%,,,,,,,,,,,,,,,,,
,,23500,Rich And Poor Nations,202230,Summer 2022,Y02,24289,"Kuffuor, Owura K.",39.1%,8.7%,47.8%,,,,,,,,,,,,4.3%,,,,,,,,,
,,23700,Mod Weapons & Intl Rel,202230,Summer 2022,Y01,24005,"Kunkel, Adam J.",21.2%,21.2%,,,21.2%,,12.1%,3.0%,3.0%,9.1%,6.1%,,,,3.0%,,,,,,,,,
,,30000,Intro Polit Analysis,202230,Summer 2022,001,12666,"Grubbs, Samuel J.",16.7%,5.6%,11.1%,,5.6%,5.6%,,5.6%,5.6%,11.1%,5.6%,,,,22.2%,,,,,,,,5.6%,
,,32700,Global Green Politics,202230,Summer 2022,001,12667,"Felder, Jessica M.",57.1%,10.7%,,,14.3%,,10.7%,,,,,,,,,3.6%,,,,,,,3.6%,
,,,,,,002,31392,"Kurtz, Reed M.",33.3%,23.3%,,,6.7%,3.3%,23.3%,,,3.3%,,,,,3.3%,,,,,,,,3.3%,
,,,,,,Y01,24001,"Walker, Christina P.",19.0%,14.3%,38.1%,,4.8%,,9.5%,,,,4.8%,,,,4.8%,,,,,,,,4.8%,
,,42900,Washington DC Practicum,202230,Summer 2022,002,32049,"Langrish, Andrea D.",72.7%,18.2%,,,,,9.1%,,,,,,,,,,,,,,,,,
PSY,PSY-Psychological Sciences,12000,Elementary Psychology,202230,Summer 2022,004,28404,"Hollich, George J.",10.4%,3.1%,62.5%,,6.3%,,4.2%,1.0%,1.0%,,1.0%,,,,2.1%,8.3%,,,,,,,,
,,,,,,Y01,23023,"Hollich, George J.",20.0%,,65.0%,,2.5%,2.5%,,,,,,,,,2.5%,5.0%,,,,,,,2.5%,
,,,,,,Y02,11788,"Dashineau, Samantha C.",21.1%,21.1%,23.7%,,5.3%,5.3%,10.5%,5.3%,,2.6%,,,,,2.6%,,,,,,,,2.6%,
,,,,,,Y03,24233,"Bachman, Brent B.",38.2%,,,,29.4%,,,11.8%,,,5.9%,,,,2.9%,,,,,,,,8.8%,2.9%
,,,,,,Y04,11234,"Henares, Regina Marie Dominique R.",84.8%,,,,9.1%,,,6.1%,,,,,,,,,,,,,,,,
,,,,,,Y05,30889,"Taggart, Rachel S.",21.4%,7.1%,39.3%,,3.6%,,7.1%,3.6%,3.6%,3.6%,,,,,7.1%,,,,,,,,3.6%,
,,,,,,Y06,31661,"Swisher, Melissa J.",66.0%,,2.1%,,23.4%,,,6.4%,,,,,,,,,,,,,,,2.1%,
,,,,,,Y07,32804,"Balling, Caroline E.",30.8%,11.5%,23.1%,,3.8%,3.8%,11.5%,,,7.7%,,,,,3.8%,,,,,,,,3.8%,
,,20000,Intro Cogn Psych,202230,Summer 2022,003,14020,"Macias, Gia M.",43.2%,16.2%,8.1%,,16.2%,2.7%,,2.7%,,,,,,,5.4%,,,,,,,,5.4%,
,,,,,,004,14397,"Coverdale, Michelle E.",14.7%,14.7%,5.9%,,11.8%,8.8%,2.9%,11.8%,2.9%,14.7%,,2.9%,2.9%,,2.9%,,,,,,,,2.9%,
,,,,,,005,29575,"Macias, Gia M.",39.5%,9.3%,14.0%,,9.3%,2.3%,9.3%,2.3%,4.7%,4.7%,,,,,4.7%,,,,,,,,,
,,20100,Intro To Stat In Psych,202230,Summer 2022,001,13283,"Mcgough, Daniel L.",31.8%,9.1%,,,4.5%,13.6%,13.6%,,,9.1%,,,,,13.6%,,,,,,,,4.5%,
,,20300,Intro Res Meth In Psy,202230,Summer 2022,005,31685,"Swisher, Melissa J.",30.4%,,,,30.4%,,4.3%,26.1%,,,,,,,4.3%,,,,,,,,4.3%,
,,22200,Intro Behvr Neurosci,202230,Summer 2022,003,10737,"Kinzig, Kimberly P.",45.2%,6.5%,3.2%,,6.5%,,16.1%,16.1%,,,,,,,,,,,,,,,6.5%,
,,,,,,004,27415,"Kinzig, Kimberly P.",59.1%,,9.1%,,18.2%,4.5%,,4.5%,,,2.3%,,,,,,,,,,,,2.3%,
,,23500,Child Psychology,202230,Summer 2022,Y01,18280,"Hollich, George J.",61.7%,4.3%,12.8%,,2.1%,,,2.1%,,,,,,,,12.8%,,,,,,,4.3%,
,,23900,Psych Of Women,202230,Summer 2022,Y01,10733,"Gulker, Jill E.",20.5%,17.9%,33.3%,,2.6%,5.1%,12.8%,5.1%,,,,,,,2.6%,,,,,,,,,
,,24000,Intro Social Psych,202230,Summer 2022,001,11181,"Henares, Regina Marie Dominique R.",70.8%,,,,20.8%,,,4.2%,,,4.2%,,,,,,,,,,,,,
,,,,,,002,11226,"Hildebrand, Laura K.",33.3%,12.5%,33.3%,,,,,4.2%,,,,,,,16.7%,,,,,,,,,
,,27200,Intro To Ind-Org Psych,202230,Summer 2022,004,31665,"White, Jerod C.",37.0%,7.4%,3.7%,,22.2%,3.7%,7.4%,3.7%,7.4%,3.7%,,,,,3.7%,,,,,,,,,
,,,,,,005,32530,"Thapa Magar, Stuti",16.7%,,12.5%,,16.7%,8.3%,4.2%,4.2%,,12.5%,,8.3%,4.2%,,12.5%,,,,,,,,,
,,33500,Stereotyping And Prej,202230,Summer 2022,Y03,25101,"Gulker, Jill E.",11.8%,29.4%,17.6%,,5.9%,5.9%,5.9%,5.9%,,,,,5.9%,,,,,,,,,,,11.8%
,,34200,Psych Of Personality,202230,Summer 2022,002,27841,"Assaad, Lily",8.3%,8.3%,72.9%,,,,6.3%,,,,2.1%,,,,,,,,,,,,2.1%,
,,35000,Abnormal Psychology,202230,Summer 2022,Y01,11110,"Maloney, Molly",47.4%,10.5%,,,10.5%,5.3%,15.8%,10.5%,,,,,,,,,,,,,,,,
,,,,,,Y02,11112,"Eckhardt, Christopher I.",55.0%,5.0%,37.5%,,,,,,2.5%,,,,,,,,,,,,,,,
,,,,,,Y03,12926,"Harold, Roslyn B.",57.1%,19.0%,9.5%,,4.8%,,4.8%,,4.8%,,,,,,,,,,,,,,,
,,,,,,Y04,14448,"Bradley, Eboni",42.1%,,10.5%,,10.5%,,10.5%,5.3%,,5.3%,,5.3%,,,10.5%,,,,,,,,,
,,43800,Intro To Clinical Psychology,202230,Summer 2022,001,12225,"Foti, Daniel J.",50.0%,16.7%,,,6.7%,6.7%,10.0%,,,3.3%,3.3%,3.3%,,,,,,,,,,,,
PUBH,PUBH-Public Health,48000,Internship Public Health,202230,Summer 2022,001,29702,"Amell, James W.",83.3%,5.6%,,,,5.6%,,,,,,,,,,5.6%,,,,,,,,
,,60700,Public Health Practicum,202230,Summer 2022,002,30226,"Amell, James W.",85.7%,3.6%,,,,,,,,,,,,,,10.7%,,,,,,,,
SCLA,SCLA-Studies Coll Liberal Arts,10100,Crit Think & Com I,202230,Summer 2022,008,29659,"Turco, Jeffrey",44.4%,14.8%,7.4%,,,3.7%,3.7%,3.7%,,,,,3.7%,,11.1%,,,,,,,,7.4%,
,,,,,,019,31441,"Conner, Daniel A.",30.0%,6.7%,3.3%,,16.7%,6.7%,16.7%,,3.3%,6.7%,,,,,6.7%,,,,,,,,3.3%,
,,,,,,021,31443,"Frank, Daniel H.",82.8%,10.3%,,,6.9%,,,,,,,,,,,,,,,,,,,
,,,,,,024,31720,"Turco, Jeffrey",58.6%,3.4%,,,10.3%,,13.8%,,3.4%,,,,,,3.4%,,,,,,,,6.9%,
,,,,,,025,31721,"Tompkins, John C.",69.0%,,,,20.7%,,,3.4%,,,3.4%,,,,3.4%,,,,,,,,,
,,,,,,026,32442,"Leverage, Paula E.",23.3%,16.7%,13.3%,,33.3%,3.3%,6.7%,,,,,,,,3.3%,,,,,,,,,
,,,,,,027,32807,"Stringer, Ryan M.",10.3%,27.6%,3.4%,,6.9%,13.8%,6.9%,3.4%,,6.9%,,,6.9%,,10.3%,,,,,,,,3.4%,
,,10200,Crit Think & Com II,202230,Summer 2022,001,12663,"Purpura, Ashley M.",37.9%,20.7%,24.1%,,,,10.3%,,,,,,,,6.9%,,,,,,,,,
,,,,,,006,29662,"Connaughton, Stacey L.",63.0%,7.4%,,,3.7%,,3.7%,,3.7%,7.4%,,3.7%,,,3.7%,,,,,,,,3.7%,
,,,,,,027,32029,"Mayes, Amanda S.",50.0%,9.1%,,,9.1%,,4.5%,,4.5%,,,,,,18.2%,,,,,,,,4.5%,
,,,,,,028,32030,"Hamm, Lindsay M.",36.4%,9.1%,27.3%,,9.1%,4.5%,4.5%,,,4.5%,,,,,,,,,,,,,4.5%,
,,,,,,029,32031,"Mann, Marcus L.",45.5%,18.2%,,,,4.5%,13.6%,4.5%,,,,4.5%,,,4.5%,,,,,,,,4.5%,
,,,,,,030,32424,"Mann, Marcus L.",73.9%,8.7%,,,,4.3%,4.3%,,,,,,,,4.3%,,,,,,,,4.3%,
SLHS,"SLHS-Speech, Lang&Hear Science",11500,Intro Comm Disorders,202230,Summer 2022,002,12960,"Masters, Christi M.",9.1%,18.2%,18.2%,,,18.2%,36.4%,,,,,,,,,,,,,,,,,
,,44900,Intro Cln Prac Com Dis,202230,Summer 2022,001,29096,"Gritt, Anne M.",14.3%,14.3%,21.4%,,14.3%,,28.6%,,7.1%,,,,,,,,,,,,,,,
,,51800,Counseling Slp & Aud,202230,Summer 2022,001,29157,"Bauer Malandraki, Jaime L.",100.0%,,,,,,,,,,,,,,,,,,,,,,,
,,53300,Medical Speech-Lang Pathology,202230,Summer 2022,001,29294,"Wetzel, Dawn E.",35.0%,40.0%,20.0%,,5.0%,,,,,,,,,,,,,,,,,,,
,,54300,Literacy Disorders,202230,Summer 2022,001,29296,"Greenwell, Charna T.",23.1%,30.8%,46.2%,,,,,,,,,,,,,,,,,,,,,
,,64900,Slp Healthcare Extern,202230,Summer 2022,001,13853,"Bauer Malandraki, Jaime L.",,,,,,,,,,,,,,,,,,100.0%,,,,,,
SOC,SOC-Sociology,10000,Intro Sociology,202230,Summer 2022,008,10744,"Kotanko, Adam",76.9%,11.5%,,,,,7.7%,,,,,,,,,,,,,,,,3.8%,
,,,,,,009,10560,"Hamm, Lindsay M.",29.2%,16.7%,14.6%,,12.5%,6.3%,6.3%,,4.2%,4.2%,,,,,4.2%,,,,,,,,2.1%,
,,,,,,019,30894,"Mikoski, Charissa A.",73.8%,11.5%,,,3.3%,,4.9%,,1.6%,,,,,,,,,,,,,,4.9%,
,,,,,,020,31611,"Bell, Mallory J.",16.7%,11.1%,27.8%,,16.7%,5.6%,11.1%,,,,5.6%,,,,5.6%,,,,,,,,,
,,,,,,021,31657,"Rudel, Daniel G.",25.5%,6.4%,51.1%,,2.1%,,2.1%,,2.1%,2.1%,2.1%,2.1%,,,,,,,,,,,4.3%,
,,,,,,022,31658,"Kincaid, Reilly K.",14.3%,3.6%,64.3%,,1.8%,1.8%,5.4%,3.6%,,,,,1.8%,,1.8%,1.8%,,,,,,,,
,,,,,,031,33078,"Rochford, Ellen G.",28.6%,11.9%,35.7%,,2.4%,2.4%,7.1%,,,2.4%,,2.4%,,,4.8%,,,,,,,,2.4%,
,,22000,Social Problems,202230,Summer 2022,005,29172,"Frame, Nicole M.",48.5%,24.2%,,,3.0%,6.1%,15.2%,,,3.0%,,,,,,,,,,,,,,
,,,,,,006,29665,"Hamm, Lindsay M.",17.2%,6.9%,44.8%,,,,3.4%,5.2%,,3.4%,1.7%,3.4%,,,10.3%,,,,,,,,3.4%,
,,31000,Race And Ethnicity,202230,Summer 2022,001,31745,"Hosier, Curtis D.",15.9%,25.4%,7.9%,,12.7%,9.5%,15.9%,1.6%,1.6%,3.2%,4.8%,,,,,,,,,,,,1.6%,
,,32400,Criminology,202230,Summer 2022,001,29023,"Pawson, Mark P.",33.9%,16.1%,1.6%,,11.3%,3.2%,21.0%,3.2%,,1.6%,,,3.2%,,3.2%,,,,,,,,1.6%,
,,32800,Criminal Justice,202230,Summer 2022,001,10929,"Galloway, Scott D.",50.0%,27.1%,,,4.2%,2.1%,6.3%,,,4.2%,,,2.1%,,2.1%,2.1%,,,,,,,,
,,33400,Urban Sociology,202230,Summer 2022,001,12224,"Pawson, Mark P.",9.1%,4.5%,27.3%,,18.2%,9.1%,18.2%,,,,4.5%,,,,9.1%,,,,,,,,,
,,35200,"Drugs,Culture,&Society",202230,Summer 2022,001,31267,"Pite, Renee",33.3%,15.6%,,,17.8%,8.9%,8.9%,4.4%,2.2%,4.4%,,2.2%,2.2%,,,,,,,,,,,
,,38200,Intro Statistics In Sociology,202230,Summer 2022,001,20984,"Zaborenko, Callie J.",15.4%,7.7%,23.1%,,2.6%,15.4%,5.1%,2.6%,2.6%,,5.1%,2.6%,,,5.1%,,,,,,,,12.8%,
,,38300,Intro Research Methods In Soc,202230,Summer 2022,001,29025,"Rudel, Daniel G.",22.2%,16.7%,11.1%,,16.7%,5.6%,5.6%,5.6%,,11.1%,,,,,,,,,,,,,5.6%,
,,40200,Sociological Theory,202230,Summer 2022,001,29701,"Frase, Robert T.",37.5%,,43.8%,,,,12.5%,,,6.3%,,,,,,,,,,,,,,
,,42900,Sociology Of Protest,202230,Summer 2022,001,31268,"Hudgens, Baylee D.",15.4%,7.7%,23.1%,,,15.4%,7.7%,7.7%,,,,,7.7%,,7.7%,,,,,,,,7.7%,
SPAN,SPAN-Spanish,10100,Spanish Level I,202230,Summer 2022,003,12121,"Zanelli, Dafne",31.3%,12.5%,12.5%,,6.3%,18.8%,,6.3%,6.3%,,,,,,,,,,,,,,6.3%,
,,,,,,004,29013,"Papiashvili, Megi",27.8%,22.2%,11.1%,,22.2%,,,,,5.6%,,,,,11.1%,,,,,,,,,
,,10200,Spanish Level II,202230,Summer 2022,004,12127,"Gomez Alzate, Edier",64.3%,7.1%,,,,,14.3%,,7.1%,,,,,,,,,7.1%,,,,,,
,,,,,,005,29014,"Brito Santos, Thiago",13.6%,27.3%,,,13.6%,13.6%,4.5%,4.5%,9.1%,,4.5%,4.5%,,,,,,,,,,,4.5%,
,,,,,,006,32445,"Solano Escobar, Laura M.",33.3%,16.7%,,,16.7%,,25.0%,8.3%,,,,,,,,,,,,,,,,
,,20100,Spanish Level III,202230,Summer 2022,004,14508,"Gary-Camargo, Gabriel E.",64.7%,17.6%,,,5.9%,,5.9%,,,5.9%,,,,,,,,,,,,,,
,,,,,,007,30046,"Parra, Santiago",33.3%,20.0%,,,6.7%,,6.7%,13.3%,,13.3%,,,,,,,,6.7%,,,,,,
,,,,,,009,30391,"Perez de Jesus, Jorge D.",36.8%,26.3%,,,15.8%,,5.3%,15.8%,,,,,,,,,,,,,,,,
,,,,,,010,31458,"Quiroga Varon, Jhon H.",18.2%,22.7%,,,13.6%,4.5%,,13.6%,9.1%,,,,,,9.1%,,4.5%,,,,,,4.5%,
,,,,,,011,32446,"Carmona, Anderson C.",11.8%,17.6%,,,11.8%,11.8%,23.5%,11.8%,5.9%,,,,,,,,,,,,,,5.9%,
,,20200,Spanish Level IV,202230,Summer 2022,004,14509,"Aubeneau, Nelida",19.0%,14.3%,,,14.3%,4.8%,4.8%,9.5%,4.8%,4.8%,4.8%,4.8%,4.8%,,,,,,,,,,9.5%,
,,,,,,005,15064,"Reyes, Nancy J.",13.6%,18.2%,,,13.6%,18.2%,9.1%,9.1%,4.5%,,4.5%,,,,9.1%,,,,,,,,,
,,,,,,006,31459,"Guzman Ruiz, Miluska",9.5%,9.5%,,,28.6%,23.8%,14.3%,4.8%,4.8%,,,,,,,,,,,,,,4.8%,
,,24100,Intro To Hispanic Lit,202230,Summer 2022,001,12130,"Rodríguez de jesús, Alejandro",15.4%,23.1%,23.1%,,15.4%,7.7%,,,,,7.7%,,,,7.7%,,,,,,,,,
,,30100,Spanish Level V,202230,Summer 2022,002,14481,"Paez Urbano, Kely Y.",14.3%,14.3%,,7.1%,21.4%,21.4%,,7.1%,,,,,7.1%,,,,,,,,,,7.1%,
,,30200,Spanish Level VI,202230,Summer 2022,001,31461,"Encarnacion Nunez, Stalin A.",33.3%,,,,16.7%,25.0%,16.7%,,,8.3%,,,,,,,,,,,,,,
,,32100,Intro Spanish For Professions,202230,Summer 2022,001,29019,"Borba, Debora M.",20.0%,20.0%,6.7%,,26.7%,,13.3%,,6.7%,,,,,,6.7%,,,,,,,,,
,,,,,,002,31462,"Pina Palacio, Lorena",37.5%,31.3%,12.5%,,12.5%,,6.3%,,,,,,,,,,,,,,,,,
,,32500,Spanish Engineering Technology,202230,Summer 2022,001,12139,"Rios-Rojas, Gabriel O.",28.6%,21.4%,42.9%,,,,7.1%,,,,,,,,,,,,,,,,,
STAT,STAT-Statistics,11300,Statistics & Society,202230,Summer 2022,006,22870,"Crabill, Cheryl L.",23.1%,10.3%,2.6%,,17.9%,2.6%,5.1%,15.4%,2.6%,7.7%,2.6%,,,,2.6%,,,,,,,,7.7%,
,,19000,Data Analysis And Applications,202230,Summer 2022,001,13009,"Ward, Mark D.",,,,,,,,,,,,,,,,,5.1%,94.9%,,,,,,
,,30100,Elem Stat Meth,202230,Summer 2022,001,29253,"Loria, Jorge E.",21.1%,,5.3%,,15.8%,,10.5%,15.8%,,15.8%,10.5%,,,,,,,,,,,,5.3%,
,,,,,,Y01,13978,"Munson, Christina E.",21.9%,1.3%,0.4%,,26.2%,1.3%,4.7%,14.6%,,2.1%,3.4%,,2.1%,,11.6%,,,1.3%,,,,,9.0%,
,,30301,Prob & Stat For Business,202230,Summer 2022,002,32032,"Porterfield, Pamela F.",7.3%,,2.4%,,24.4%,2.4%,2.4%,17.1%,4.9%,,22.0%,,,,9.8%,,,,,,,,7.3%,
,,35000,Intro To Statistics,202230,Summer 2022,003,24109,"Shin, Halin",22.6%,4.8%,7.1%,,15.5%,10.7%,9.5%,1.2%,3.6%,6.0%,1.2%,1.2%,2.4%,,7.1%,,,,,,,,7.1%,
,,41600,Probability,202230,Summer 2022,001,24293,"Noack, Christian J.",7.1%,,,,7.1%,28.6%,21.4%,,,21.4%,,7.1%,,,7.1%,,,,,,,,,
,,,,,,002,30246,"Noack, Christian J.",7.1%,7.1%,3.6%,,17.9%,17.9%,10.7%,7.1%,7.1%,14.3%,,,,,,,,,,,,,7.1%,
,,50300,Stat Methods Biology,202230,Summer 2022,Y01,24406,"Xing, Yan",7.1%,2.4%,4.8%,,19.0%,7.1%,9.5%,16.7%,,9.5%,7.1%,2.4%,2.4%,,7.1%,,,,,,,,4.8%,
,,51100,Statistical Methods,202230,Summer 2022,003,29256,"Chakraborty, Piyas",16.4%,6.2%,5.5%,0.7%,11.6%,8.9%,10.3%,10.3%,4.8%,6.2%,2.7%,1.4%,1.4%,,6.2%,1.4%,0.7%,,,,,,5.5%,
,,51200,Appl Regr Analysis,202230,Summer 2022,Y01,13178,"Qin, Tiantian",9.6%,1.4%,8.2%,1.4%,37.0%,5.5%,2.7%,6.8%,2.7%,5.5%,2.7%,,5.5%,,2.7%,,,1.4%,,,,,6.8%,
,,51400,Design Of Experiment,202230,Summer 2022,001,10128,"Glubokov, Andrey",30.0%,,10.0%,,20.0%,5.0%,10.0%,,,,,,,,5.0%,,,,,,,,20.0%,
,,59000,Internship Seminar,202230,Summer 2022,001,13160,"Xie, Jun",,,,,,,,,,,,,,,,,,100.0%,,,,,,
TECH,TECH-Technology,12000,Design Thinking In Technology,202230,Summer 2022,003,22373,"Kotla, Bhavana",63.9%,11.1%,,,13.9%,2.8%,8.3%,,,,,,,,,,,,,,,,,
,,,,,,005,13805,"Rivera, Ralph L.",82.9%,5.7%,,,2.9%,2.9%,,,2.9%,,,,2.9%,,,,,,,,,,,
